,User_ID_x,User_ID_y,Weights
1122,60935743,2834570816,1
1123,60935743,3093535243,7
1124,60935743,3132637902,37
1125,60935743,3163628732,1
1126,60935743,3166163040,1
1127,60935743,3315650567,2
1128,64722891,15335491,1
1129,64722891,32138442,1
1130,64722891,35627887,2
1131,64722891,42795468,2
1132,64722891,48762009,1
1133,64722891,159302754,1
1134,64722891,173789958,1
1135,64722891,196531533,11
1136,64722891,215446879,1
1137,64722891,228147604,1
1138,64722891,249782044,1
1139,64722891,274335684,2
1140,64722891,297943941,2
1141,64722891,318357602,1
1142,64722891,320478877,1
1143,64722891,388579974,1
1144,64722891,397812389,1
1145,64722891,422937089,1
1146,64722891,471472958,1
1147,64722891,513787993,3
1148,64722891,522110370,1
1149,64722891,548626907,1
1150,64722891,864558457,1
1151,64722891,1137273540,2
1152,64722891,1374764281,1
1153,64722891,1489300873,2
1154,64722891,2196884166,1
1155,64722891,2424692306,1
1156,65142014,24546672,1
1157,65142014,29757178,1
1158,65142014,215446879,1
1159,65142014,228147604,1
1160,65142014,297943941,1
1161,65142014,318357602,1
1162,65142014,320478877,1
1163,65142014,593118823,1
1164,65142014,756049831,1
1165,65142014,1137273540,1
1166,65142014,2176958272,1
1167,65142014,2911679200,1
1168,65142014,3363611549,1
1169,91458291,7790622,1
1170,91458291,14745550,2
1171,91458291,25409581,4
1172,91458291,32138442,10
1173,91458291,35627887,8
1174,91458291,36023807,2
1175,91458291,42795468,6
1176,91458291,44245603,2
1177,91458291,48762009,3
1178,91458291,51175773,5
1179,91458291,60935743,7
1180,91458291,140989303,1
1181,91458291,158920425,3
1182,91458291,159302754,13
1183,91458291,173789958,4
1184,91458291,196531533,10
1185,91458291,215446879,1
1186,91458291,228147604,3
1187,91458291,249782044,11
1188,91458291,274335684,4
1189,91458291,383990793,2
1190,91458291,388579974,8
1191,91458291,392514148,3
1192,91458291,397511255,1
1193,91458291,397812389,1
1194,91458291,404919473,2
1195,91458291,424531790,1
1196,91458291,513787993,4
1197,91458291,522110370,1
1198,91458291,538785862,1
1199,91458291,540660963,1
1200,91458291,581500758,6
1201,91458291,722480016,3
1202,91458291,756049831,3
1203,91458291,757634750,3
1204,91458291,822444836,3
1205,91458291,856463456,1
1206,91458291,909106970,1
1207,91458291,919886574,2
1208,91458291,1137273540,2
1209,91458291,1428039019,3
1210,91458291,1489300873,10
1211,91458291,1579845464,8
1212,91458291,1891556472,1
1213,91458291,2391370394,1
1214,91458291,2424692306,4
1215,91458291,2426315467,1
1216,91458291,2738526278,6
1217,91458291,2894492515,1
1218,91458291,3081503914,1
1219,91458291,3093535243,2
1220,91458291,3126680683,1
1221,91458291,3132637902,8
1222,91458291,3163628732,1
1223,91458291,3315650567,4
1224,92728914,25409581,1
1225,92728914,32138442,2
1226,92728914,35627887,1
1227,92728914,42795468,1
1228,92728914,44245603,1
1229,92728914,60935743,1
1230,92728914,159302754,1
1231,92728914,196531533,2
1232,92728914,247502019,1
1233,92728914,249782044,2
1234,92728914,274335684,1
1235,92728914,388579974,1
1236,92728914,397812389,2
1237,92728914,404919473,1
1238,92728914,424531790,1
1239,92728914,442194176,1
1240,92728914,513787993,2
1241,92728914,540660963,1
1242,92728914,557078282,1
1243,92728914,581500758,3
1244,92728914,601361069,1
1245,92728914,756049831,1
1246,92728914,822444836,1
1247,92728914,856463456,1
1248,92728914,919886574,1
1249,92728914,952682149,1
1250,92728914,1428039019,1
1251,92728914,1489300873,1
1252,92728914,1579845464,1
1253,92728914,1870184766,1
1254,92728914,2424692306,1
1255,92728914,2426315467,1
1256,92728914,2738526278,2
1257,92728914,3093535243,1
1258,92728914,3132637902,1
1259,115090735,24546672,2
1260,115090735,35627887,1
1261,115090735,60935743,1
1262,115090735,159302754,2
1263,115090735,196531533,1
1264,115090735,215446879,1
1265,115090735,215876901,2
1266,115090735,249782044,1
1267,115090735,383990793,1
1268,115090735,388579974,1
1269,115090735,424531790,1
1270,115090735,471472958,1
1271,115090735,511231057,1
1272,115090735,513787993,1
1273,115090735,538785862,1
1274,115090735,548626907,65
1275,115090735,557078282,2
1276,115090735,581500758,1
1277,115090735,601361069,1
1278,115090735,712746949,23
1279,115090735,756049831,1
1280,115090735,919886574,1
1281,115090735,952682149,1
1282,115090735,1541891113,1
1283,140989303,7790622,2
1284,140989303,14745550,1
1285,140989303,35627887,2
1286,140989303,36023807,1
1287,140989303,42795468,4
1288,140989303,48762009,3
1289,140989303,51175773,5
1290,140989303,91458291,1
1291,140989303,156209575,1
1292,140989303,159302754,1
1293,140989303,173789958,2
1294,140989303,196531533,2
1295,140989303,228147604,1
1296,140989303,249782044,4
1297,140989303,261068895,1
1298,140989303,274335684,1
1299,140989303,284677404,1
1300,140989303,305134790,1
1301,140989303,388579974,2
1302,140989303,397812389,3
1303,140989303,462114432,1
1304,140989303,513787993,2
1305,140989303,522110370,1
1306,140989303,557078282,1
1307,140989303,593118823,3
1308,140989303,757634750,4
1309,140989303,864558457,1
1310,140989303,909106970,1
1311,140989303,919886574,1
1312,140989303,1119574238,1
1313,140989303,1137273540,1
1314,140989303,1489300873,2
1315,140989303,1579845464,1
1316,140989303,1891615903,1
1317,140989303,2176958272,1
1318,140989303,2424692306,3
1319,140989303,2738526278,1
1320,140989303,2767997646,1
1321,140989303,2894492515,2
1322,140989303,2989219299,1
1323,140989303,3081503914,1
1324,140989303,3126680683,1
1325,140989303,3315650567,2
1326,143795236,7790622,1
1327,143795236,51175773,1
1328,143795236,261068895,1
1329,143795236,513787993,1
1330,143795236,757634750,1
1331,143795236,1489300873,1
1332,154183934,249782044,1
1333,154183934,388579974,1
1334,156209575,7790622,2
1335,156209575,14745550,2
1336,156209575,32138442,1
1337,156209575,35627887,3
1338,156209575,42795468,1
1339,156209575,48762009,2
1340,156209575,51175773,1
1341,156209575,140989303,1
1342,156209575,159302754,1
1343,156209575,162967620,5
1344,156209575,196531533,4
1345,156209575,228147604,2
1346,156209575,249782044,4
1347,156209575,261068895,1
1348,156209575,274335684,1
1349,156209575,305134790,1
1350,156209575,318357602,1
1351,156209575,388579974,1
1352,156209575,462114432,1
1353,156209575,513787993,2
1354,156209575,557078282,2
1355,156209575,919886574,6
1356,156209575,1119574238,1
1357,156209575,1137273540,2
1358,156209575,1458272461,1
1359,156209575,1891615903,1
1360,156209575,2176958272,1
1361,156209575,2424692306,3
1362,156209575,2767997646,1
1363,156209575,2911679200,5
1364,156209575,2989219299,1
1365,156209575,3081503914,1
1366,156209575,3132637902,1
1367,156209575,3169087759,1
1368,158920425,14745550,4
1369,158920425,15335491,1
1370,158920425,19728844,2
1371,158920425,25409581,16
1372,158920425,32138442,8
1373,158920425,35627887,7
1374,158920425,42795468,10
1375,158920425,44245603,3
1376,158920425,48762009,2
1377,158920425,51175773,3
1378,158920425,60935743,25
1379,158920425,91458291,3
1380,158920425,159302754,5
1381,158920425,196531533,19
1382,158920425,215446879,2
1383,158920425,249782044,15
1384,158920425,274335684,3
1385,158920425,305134790,1
1386,158920425,318357602,1
1387,158920425,320478877,2
1388,158920425,384341065,3
1389,158920425,388579974,7
1390,158920425,392514148,32
1391,158920425,397511255,1
1392,158920425,404919473,2
1393,158920425,424531790,6
1394,158920425,462114432,2
1395,158920425,511231057,1
1396,158920425,513787993,8
1397,158920425,522110370,2
1398,158920425,540660963,4
1399,158920425,548626907,1
1400,158920425,581500758,10
1401,158920425,593118823,1
1402,158920425,722480016,3
1403,158920425,756049831,2
1404,158920425,822444836,5
1405,158920425,856463456,2
1406,158920425,909106970,2
1407,158920425,919886574,1
1408,158920425,952682149,1
1409,158920425,1374764281,2
1410,158920425,1428039019,3
1411,158920425,1489300873,6
1412,158920425,1547761836,1
1413,158920425,1579845464,10
1414,158920425,1870184766,1
1415,158920425,1891556472,2
1416,158920425,2196884166,1
1417,158920425,2381198785,1
1418,158920425,2424692306,1
1419,158920425,2464554372,2
1420,158920425,2566078809,7
1421,158920425,2738526278,7
1422,158920425,2834570816,2
1423,158920425,2911679200,3
1424,158920425,2989219299,2
1425,158920425,3093535243,3
1426,158920425,3126680683,1
1427,158920425,3132637902,28
1428,158920425,3166163040,2
1429,158920425,3169087759,1
1430,158920425,3315650567,2
1431,159302754,7790622,2
1432,159302754,14745550,15
1433,159302754,15335491,8
1434,159302754,19728844,1
1435,159302754,24546672,18
1436,159302754,25409581,33
1437,159302754,29757178,3
1438,159302754,32138442,53
1439,159302754,35627887,173
1440,159302754,36023807,7
1441,159302754,42795468,28
1442,159302754,44245603,71
1443,159302754,48762009,5
1444,159302754,51175773,14
1445,159302754,60935743,18
1446,159302754,64722891,1
1447,159302754,91458291,13
1448,159302754,92728914,1
1449,159302754,115090735,2
1450,159302754,140989303,1
1451,159302754,156209575,1
1452,159302754,158920425,5
1453,159302754,162967620,1
1454,159302754,173789958,18
1455,159302754,196531533,74
1456,159302754,215446879,25
1457,159302754,215876901,7
1458,159302754,223813995,2
1459,159302754,228147604,6
1460,159302754,247502019,1
1461,159302754,249782044,63
1462,159302754,261068895,2
1463,159302754,274335684,46
1464,159302754,284677404,2
1465,159302754,297943941,1
1466,159302754,305134790,1
1467,159302754,318357602,1
1468,159302754,320478877,9
1469,159302754,383990793,5
1470,159302754,384341065,3
1471,159302754,388579974,52
1472,159302754,392514148,13
1473,159302754,397511255,2
1474,159302754,397812389,30
1475,159302754,404919473,3
1476,159302754,424531790,10
1477,159302754,442194176,2
1478,159302754,462114432,8
1479,159302754,471472958,1
1480,159302754,511231057,13
1481,159302754,513787993,105
1482,159302754,522110370,1
1483,159302754,538785862,46
1484,159302754,540660963,9
1485,159302754,548626907,1
1486,159302754,557078282,24
1487,159302754,581500758,88
1488,159302754,593118823,1
1489,159302754,601361069,8
1490,159302754,722480016,10
1491,159302754,756049831,76
1492,159302754,757634750,2
1493,159302754,822444836,6
1494,159302754,856463456,13
1495,159302754,864558457,2
1496,159302754,909106970,4
1497,159302754,919886574,37
1498,159302754,952682149,8
1499,159302754,1099214587,1
1500,159302754,1137273540,5
1501,159302754,1374764281,1
1502,159302754,1428039019,34
1503,159302754,1489300873,163
1504,159302754,1541891113,5
1505,159302754,1547761836,28
1506,159302754,1579845464,23
1507,159302754,1683575401,5
1508,159302754,1870184766,4
1509,159302754,1891615903,4
1510,159302754,2176958272,2
1511,159302754,2195493073,18
1512,159302754,2196884166,1
1513,159302754,2381198785,1
1514,159302754,2424692306,24
1515,159302754,2426315467,1
1516,159302754,2464554372,8
1517,159302754,2566078809,3
1518,159302754,2602052260,1
1519,159302754,2738526278,42
1520,159302754,2894492515,3
1521,159302754,2911679200,3
1522,159302754,2989219299,4
1523,159302754,3081503914,5
1524,159302754,3093535243,30
1525,159302754,3132637902,36
1526,159302754,3160361312,1
1527,159302754,3166163040,4
1528,159302754,3169087759,8
1529,159302754,3266810329,4
1530,159302754,3315650567,10
1531,162967620,14745550,3
1532,162967620,32138442,1
1533,162967620,35627887,1
1534,162967620,48762009,2
1535,162967620,156209575,5
1536,162967620,159302754,1
1537,162967620,171561479,1
1538,162967620,215446879,1
1539,162967620,249782044,1
1540,162967620,297943941,1
1541,162967620,513787993,1
1542,162967620,756049831,2
1543,162967620,919886574,2
1544,162967620,1891615903,1
1545,162967620,2424692306,1
1546,162967620,2894492515,1
1547,162967620,3093535243,1
1548,171561479,162967620,1
1549,171561479,297943941,1
1550,171561479,397812389,1
1551,171561479,1137273540,1
1552,171561479,3081503914,1
1553,173789958,7790622,5
1554,173789958,14745550,9
1555,173789958,15335491,20
1556,173789958,22686311,1
1557,173789958,24546672,6
1558,173789958,24761032,3
1559,173789958,25409581,6
1560,173789958,29757178,8
1561,173789958,32138442,13
1562,173789958,35627887,40
1563,173789958,36023807,72
1564,173789958,42795468,65
1565,173789958,44245603,7
1566,173789958,48762009,5
1567,173789958,51175773,39
1568,173789958,64722891,1
1569,173789958,91458291,4
1570,173789958,140989303,2
1571,173789958,159302754,18
1572,173789958,196531533,47
1573,173789958,215446879,4
1574,173789958,215876901,2
1575,173789958,223813995,1
1576,173789958,228147604,3
1577,173789958,247502019,1
1578,173789958,248858868,4
1579,173789958,249782044,93
1580,173789958,261068895,15
1581,173789958,274335684,84
1582,173789958,284677404,25
1583,173789958,297943941,59
1584,173789958,388579974,3
1585,173789958,397812389,119
1586,173789958,420572254,18
1587,173789958,424531790,2
1588,173789958,462114432,1
1589,173789958,497964337,2
1590,173789958,513787993,23
1591,173789958,538785862,4
1592,173789958,540660963,4
1593,173789958,548626907,1
1594,173789958,557078282,2
1595,173789958,581500758,2
1596,173789958,593118823,4
1597,173789958,601361069,1
1598,173789958,722480016,2
1599,173789958,756049831,2
1600,173789958,757634750,22
1601,173789958,864558457,5
1602,173789958,909106970,2
1603,173789958,919886574,36
1604,173789958,1137273540,74
1605,173789958,1374764281,3
1606,173789958,1428039019,1
1607,173789958,1458272461,8
1608,173789958,1489300873,18
1609,173789958,1579845464,1
1610,173789958,1724303324,1
1611,173789958,1891556472,1
1612,173789958,2195493073,2
1613,173789958,2196884166,17
1614,173789958,2412448794,1
1615,173789958,2424692306,73
1616,173789958,2566078809,1
1617,173789958,2602052260,23
1618,173789958,2738526278,13
1619,173789958,2894492515,3
1620,173789958,2911679200,2
1621,173789958,2989219299,3
1622,173789958,3081503914,10
1623,173789958,3093535243,2
1624,173789958,3126680683,1
1625,173789958,3132637902,2
1626,173789958,3160361312,1
1627,173789958,3165612010,5
1628,173789958,3169087759,1
1629,173789958,3260191711,1
1630,173789958,3315650567,2
1631,196531533,7790622,5
1632,196531533,14745550,37
1633,196531533,15335491,21
1634,196531533,17067404,1
1635,196531533,24546672,8
1636,196531533,25409581,20
1637,196531533,32138442,38
1638,196531533,35627887,103
1639,196531533,36023807,16
1640,196531533,42795468,82
1641,196531533,44245603,20
1642,196531533,48762009,20
1643,196531533,51175773,34
1644,196531533,60935743,36
1645,196531533,64722891,11
1646,196531533,91458291,10
1647,196531533,92728914,2
1648,196531533,115090735,1
1649,196531533,140989303,2
1650,196531533,156209575,4
1651,196531533,158920425,19
1652,196531533,159302754,74
1653,196531533,173789958,47
1654,196531533,215446879,23
1655,196531533,215876901,9
1656,196531533,223813995,1
1657,196531533,228147604,3
1658,196531533,248858868,1
1659,196531533,249782044,143
1660,196531533,261068895,1
1661,196531533,274335684,32
1662,196531533,318357602,3
1663,196531533,320478877,9
1664,196531533,341179470,1
1665,196531533,383990793,2
1666,196531533,384341065,6
1667,196531533,388579974,37
1668,196531533,392514148,20
1669,196531533,397511255,2
1670,196531533,397812389,36
1671,196531533,404919473,3
1672,196531533,422937089,2
1673,196531533,424531790,5
1674,196531533,442194176,3
1675,196531533,462114432,4
1676,196531533,471472958,1
1677,196531533,497964337,1
1678,196531533,511231057,2
1679,196531533,513787993,152
1680,196531533,522110370,1
1681,196531533,538785862,6
1682,196531533,540660963,9
1683,196531533,548626907,2
1684,196531533,557078282,3
1685,196531533,581500758,25
1686,196531533,593118823,13
1687,196531533,601361069,2
1688,196531533,722480016,9
1689,196531533,756049831,14
1690,196531533,757634750,6
1691,196531533,822444836,12
1692,196531533,856463456,12
1693,196531533,864558457,15
1694,196531533,909106970,3
1695,196531533,919886574,41
1696,196531533,952682149,3
1697,196531533,1099214587,1
1698,196531533,1137273540,5
1699,196531533,1286987072,1
1700,196531533,1374764281,2
1701,196531533,1428039019,11
1702,196531533,1458272461,1
1703,196531533,1489300873,59
1704,196531533,1541891113,2
1705,196531533,1547761836,6
1706,196531533,1579845464,29
1707,196531533,1724303324,1
1708,196531533,1891556472,3
1709,196531533,1891615903,5
1710,196531533,2176958272,1
1711,196531533,2196884166,1
1712,196531533,2381198785,1
1713,196531533,2391370394,2
1714,196531533,2424692306,67
1715,196531533,2426315467,1
1716,196531533,2464554372,5
1717,196531533,2566078809,7
1718,196531533,2738526278,41
1719,196531533,2834570816,1
1720,196531533,2894492515,5
1721,196531533,2911679200,7
1722,196531533,2989219299,10
1723,196531533,3081503914,18
1724,196531533,3093535243,32
1725,196531533,3126680683,1
1726,196531533,3132637902,39
1727,196531533,3166163040,5
1728,196531533,3266810329,1
1729,196531533,3279650217,1
1730,196531533,3315650567,22
1731,215446879,14745550,6
1732,215446879,15335491,5
1733,215446879,19728844,1
1734,215446879,24546672,9
1735,215446879,25409581,5
1736,215446879,29757178,1
1737,215446879,32138442,6
1738,215446879,35627887,26
1739,215446879,36023807,1
1740,215446879,42795468,21
1741,215446879,44245603,7
1742,215446879,48762009,6
1743,215446879,51175773,7
1744,215446879,60935743,8
1745,215446879,64722891,1
1746,215446879,65142014,1
1747,215446879,91458291,1
1748,215446879,115090735,1
1749,215446879,158920425,2
1750,215446879,159302754,25
1751,215446879,162967620,1
1752,215446879,173789958,4
1753,215446879,196531533,23
1754,215446879,215876901,8
1755,215446879,223813995,1
1756,215446879,228147604,3
1757,215446879,249782044,32
1758,215446879,274335684,8
1759,215446879,297943941,1
1760,215446879,318357602,2
1761,215446879,320478877,3
1762,215446879,383990793,2
1763,215446879,384341065,3
1764,215446879,388579974,12
1765,215446879,392514148,4
1766,215446879,397812389,11
1767,215446879,404919473,1
1768,215446879,424531790,7
1769,215446879,442194176,3
1770,215446879,462114432,1
1771,215446879,471472958,1
1772,215446879,511231057,1
1773,215446879,513787993,25
1774,215446879,538785862,1
1775,215446879,540660963,2
1776,215446879,557078282,4
1777,215446879,581500758,14
1778,215446879,593118823,4
1779,215446879,601361069,2
1780,215446879,712746949,2
1781,215446879,722480016,2
1782,215446879,756049831,4
1783,215446879,757634750,2
1784,215446879,822444836,1
1785,215446879,856463456,4
1786,215446879,864558457,4
1787,215446879,919886574,19
1788,215446879,952682149,1
1789,215446879,1137273540,5
1790,215446879,1286987072,1
1791,215446879,1374764281,1
1792,215446879,1428039019,4
1793,215446879,1489300873,21
1794,215446879,1547761836,5
1795,215446879,1579845464,10
1796,215446879,1870184766,3
1797,215446879,1891556472,1
1798,215446879,1891615903,3
1799,215446879,2176958272,1
1800,215446879,2195493073,2
1801,215446879,2196884166,2
1802,215446879,2381198785,1
1803,215446879,2391370394,1
1804,215446879,2424692306,24
1805,215446879,2426315467,1
1806,215446879,2464554372,4
1807,215446879,2566078809,5
1808,215446879,2602052260,1
1809,215446879,2738526278,21
1810,215446879,2834570816,1
1811,215446879,2911679200,2
1812,215446879,2989219299,2
1813,215446879,3081503914,4
1814,215446879,3093535243,10
1815,215446879,3132637902,8
1816,215446879,3160361312,2
1817,215446879,3169087759,1
1818,215446879,3266810329,3
1819,215446879,3315650567,5
1820,215446879,3363611549,1
1821,215876901,7790622,1
1822,215876901,14745550,4
1823,215876901,19728844,1
1824,215876901,24546672,3
1825,215876901,25409581,6
1826,215876901,32138442,3
1827,215876901,35627887,11
1828,215876901,42795468,4
1829,215876901,44245603,9
1830,215876901,60935743,9
1831,215876901,115090735,2
1832,215876901,159302754,7
1833,215876901,173789958,2
1834,215876901,196531533,9
1835,215876901,215446879,8
1836,215876901,228147604,1
1837,215876901,249782044,9
1838,215876901,274335684,3
1839,215876901,320478877,3
1840,215876901,341179470,1
1841,215876901,383990793,1
1842,215876901,384341065,4
1843,215876901,388579974,5
1844,215876901,392514148,6
1845,215876901,424531790,3
1846,215876901,442194176,1
1847,215876901,462114432,5
1848,215876901,471472958,1
1849,215876901,511231057,4
1850,215876901,513787993,13
1851,215876901,538785862,1
1852,215876901,540660963,1
1853,215876901,557078282,4
1854,215876901,581500758,11
1855,215876901,593118823,2
1856,215876901,601361069,3
1857,215876901,712746949,5
1858,215876901,722480016,1
1859,215876901,756049831,7
1860,215876901,856463456,1
1861,215876901,909106970,1
1862,215876901,919886574,3
1863,215876901,1428039019,3
1864,215876901,1489300873,7
1865,215876901,1547761836,2
1866,215876901,1579845464,1
1867,215876901,1603766299,1
1868,215876901,1870184766,1
1869,215876901,1891615903,1
1870,215876901,2176958272,1
1871,215876901,2195493073,4
1872,215876901,2381198785,1
1873,215876901,2424692306,1
1874,215876901,2464554372,3
1875,215876901,2566078809,2
1876,215876901,2738526278,4
1877,215876901,2767997646,1
1878,215876901,2989219299,1
1879,215876901,3093535243,5
1880,215876901,3126680683,1
1881,215876901,3132637902,4
1882,215876901,3169087759,2
1883,215876901,3315650567,1
1884,223813995,25409581,1
1885,223813995,29757178,1
1886,223813995,32138442,1
1887,223813995,35627887,1
1888,223813995,44245603,1
1889,223813995,159302754,2
1890,223813995,173789958,1
1891,223813995,196531533,1
1892,223813995,215446879,1
1893,223813995,249782044,1
1894,223813995,261068895,1
1895,223813995,274335684,3
1896,223813995,284677404,2
1897,223813995,297943941,3
1898,223813995,397812389,4
1899,223813995,420572254,2
1900,223813995,513787993,2
1901,223813995,516563463,1
1902,223813995,593118823,1
1903,223813995,1137273540,4
1904,223813995,2196884166,1
1905,223813995,2602052260,1
1906,223813995,3165612010,1
1907,228147604,7790622,1
1908,228147604,14745550,10
1909,228147604,15335491,2
1910,228147604,24546672,2
1911,228147604,25409581,2
1912,228147604,29757178,1
1913,228147604,32138442,8
1914,228147604,35627887,5
1915,228147604,36023807,9
1916,228147604,42795468,5
1917,228147604,44245603,2
1918,228147604,46870227,4
1919,228147604,48762009,2
1920,228147604,51175773,15
1921,228147604,64722891,1
1922,228147604,65142014,1
1923,228147604,91458291,3
1924,228147604,140989303,1
1925,228147604,156209575,2
1926,228147604,159302754,6
1927,228147604,173789958,3
1928,228147604,196531533,3
1929,228147604,215446879,3
1930,228147604,215876901,1
1931,228147604,249782044,12
1932,228147604,261068895,16
1933,228147604,274335684,26
1934,228147604,284677404,4
1935,228147604,297943941,2
1936,228147604,320478877,1
1937,228147604,383990793,1
1938,228147604,388579974,7
1939,228147604,397812389,5
1940,228147604,404919473,1
1941,228147604,420572254,1
1942,228147604,424531790,1
1943,228147604,462114432,1
1944,228147604,497964337,1
1945,228147604,511231057,1
1946,228147604,513787993,4
1947,228147604,557078282,4
1948,228147604,581500758,3
1949,228147604,601361069,3
1950,228147604,756049831,5
1951,228147604,757634750,29
1952,228147604,919886574,30
1953,228147604,1119574238,1
1954,228147604,1137273540,18
1955,228147604,1458272461,2
1956,228147604,1489300873,3
1957,228147604,1603766299,2
1958,228147604,1891615903,2
1959,228147604,2176958272,1
1960,228147604,2195493073,1
1961,228147604,2196884166,3
1962,228147604,2424692306,9
1963,228147604,2738526278,3
1964,228147604,2767997646,2
1965,228147604,2894492515,3
1966,228147604,2911679200,2
1967,228147604,2989219299,1
1968,228147604,3081503914,2
1969,228147604,3166163040,1
1970,228147604,3169087759,1
1971,228147604,3279650217,1
1972,247502019,44245603,1
1973,247502019,51175773,2
1974,247502019,92728914,1
1975,247502019,159302754,1
1976,247502019,173789958,1
1977,247502019,284677404,1
1978,247502019,513787993,22
1979,247502019,582445927,1
1980,247502019,593118823,17
1981,247502019,833692508,2
1982,247502019,1489300873,1
1983,247502019,2346722716,1
1984,248858868,7790622,2
1985,248858868,25409581,1
1986,248858868,29757178,2
1987,248858868,32138442,2
1988,248858868,35627887,1
1989,248858868,36023807,2
1990,248858868,42795468,2
1991,248858868,46870227,1
1992,248858868,51175773,4
1993,248858868,173789958,4
1994,248858868,196531533,1
1995,248858868,274335684,2
1996,248858868,297943941,1
1997,248858868,388579974,1
1998,248858868,397812389,4
1999,248858868,516563463,26
2000,248858868,593118823,1
2001,248858868,919886574,1
2002,248858868,1137273540,1
2003,248858868,1489300873,1
2004,248858868,2424692306,6
2005,248858868,2894492515,1
2006,249782044,7790622,14
2007,249782044,14745550,70
2008,249782044,15335491,43
2009,249782044,19728844,1
2010,249782044,24546672,38
2011,249782044,25409581,29
2012,249782044,29757178,3
2013,249782044,32138442,73
2014,249782044,35627887,132
2015,249782044,36023807,29
2016,249782044,42795468,156
2017,249782044,44245603,17
2018,249782044,46870227,1
2019,249782044,48762009,56
2020,249782044,51175773,54
2021,249782044,58539856,2
2022,249782044,60935743,27
2023,249782044,64722891,1
2024,249782044,91458291,11
2025,249782044,92728914,2
2026,249782044,115090735,1
2027,249782044,140989303,4
2028,249782044,154183934,1
2029,249782044,156209575,4
2030,249782044,158920425,15
2031,249782044,159302754,63
2032,249782044,162967620,1
2033,249782044,173789958,93
2034,249782044,196531533,143
2035,249782044,215446879,32
2036,249782044,215876901,9
2037,249782044,223813995,1
2038,249782044,228147604,12
2039,249782044,261068895,3
2040,249782044,274335684,42
2041,249782044,284677404,2
2042,249782044,297943941,4
2043,249782044,305134790,5
2044,249782044,318357602,1
2045,249782044,320478877,8
2046,249782044,341179470,2
2047,249782044,383990793,2
2048,249782044,384341065,4
2049,249782044,388579974,61
2050,249782044,392514148,15
2051,249782044,397812389,67
2052,249782044,404919473,3
2053,249782044,420572254,1
2054,249782044,422937089,1
2055,249782044,424531790,4
2056,249782044,442194176,3
2057,249782044,462114432,7
2058,249782044,511231057,2
2059,249782044,513787993,85
2060,249782044,516563463,1
2061,249782044,538785862,4
2062,249782044,540660963,8
2063,249782044,557078282,5
2064,249782044,581500758,26
2065,249782044,593118823,6
2066,249782044,601361069,3
2067,249782044,712746949,1
2068,249782044,722480016,4
2069,249782044,756049831,14
2070,249782044,757634750,21
2071,249782044,822444836,9
2072,249782044,856463456,7
2073,249782044,864558457,9
2074,249782044,909106970,4
2075,249782044,919886574,70
2076,249782044,952682149,1
2077,249782044,1099214587,1
2078,249782044,1119574238,2
2079,249782044,1137273540,23
2080,249782044,1374764281,3
2081,249782044,1428039019,10
2082,249782044,1458272461,1
2083,249782044,1489300873,50
2084,249782044,1541891113,2
2085,249782044,1547761836,2
2086,249782044,1579845464,33
2087,249782044,1603766299,1
2088,249782044,1724303324,1
2089,249782044,1870184766,1
2090,249782044,1891556472,5
2091,249782044,1891615903,22
2092,249782044,2176958272,1
2093,249782044,2195493073,1
2094,249782044,2196884166,5
2095,249782044,2391370394,1
2096,249782044,2424692306,185
2097,249782044,2426315467,2
2098,249782044,2464554372,1
2099,249782044,2566078809,6
2100,249782044,2602052260,2
2101,249782044,2738526278,73
2102,249782044,2767997646,1
2103,249782044,2834570816,1
2104,249782044,2894492515,8
2105,249782044,2911679200,8
2106,249782044,2989219299,14
2107,249782044,3081503914,40
2108,249782044,3093535243,17
2109,249782044,3126680683,3
2110,249782044,3132637902,34
2111,249782044,3160361312,6
2112,249782044,3166163040,7
2113,249782044,3169087759,1
2114,249782044,3266810329,1
2115,249782044,3315650567,15
2116,261068895,7790622,4
2117,261068895,14745550,5
2118,261068895,15335491,1
2119,261068895,24761032,3
2120,261068895,29757178,2
2121,261068895,35627887,2
2122,261068895,36023807,66
2123,261068895,46870227,1
2124,261068895,48762009,2
2125,261068895,51175773,7
2126,261068895,140989303,1
2127,261068895,143795236,1
2128,261068895,156209575,1
2129,261068895,159302754,2
2130,261068895,173789958,15
2131,261068895,196531533,1
2132,261068895,223813995,1
2133,261068895,228147604,16
2134,261068895,249782044,3
2135,261068895,274335684,96
2136,261068895,284677404,21
2137,261068895,297943941,66
2138,261068895,374572659,1
2139,261068895,397812389,71
2140,261068895,420572254,58
2141,261068895,513787993,3
2142,261068895,516563463,1
2143,261068895,557078282,4
2144,261068895,757634750,18
2145,261068895,919886574,3
2146,261068895,1119574238,1
2147,261068895,1137273540,81
2148,261068895,1458272461,6
2149,261068895,1489300873,1
2150,261068895,1724303324,1
2151,261068895,1891615903,1
2152,261068895,2176958272,1
2153,261068895,2196884166,18
2154,261068895,2424692306,5
2155,261068895,2602052260,16
2156,261068895,2738526278,2
2157,261068895,2767997646,1
2158,261068895,2894492515,3
2159,261068895,2911679200,1
2160,261068895,2989219299,1
2161,261068895,3165612010,3
2162,274335684,7790622,4
2163,274335684,14745550,14
2164,274335684,15335491,16
2165,274335684,24546672,12
2166,274335684,24761032,3
2167,274335684,25409581,11
2168,274335684,29757178,21
2169,274335684,32138442,38
2170,274335684,35627887,86
2171,274335684,36023807,424
